$GPRMC,162200.00,A,3944.61646,N,10458.38441,W,30.460,314.05,071117,,,D*46
$GPRMC,162201.00,A,3944.62229,N,10458.39227,W,30.205,314.22,071117,,,D*4E
$GPRMC,162202.00,A,3944.62820,N,10458.40009,W,30.019,314.50,071117,,,D*44
$GPRMC,162203.00,A,3944.63398,N,10458.40695,W,28.572,317.15,071117,,,D*4C
$GPRMC,162204.00,A,3944.63977,N,10458.41439,W,29.007,315.21,071117,,,D*46
$GPRMC,162205.00,A,3944.64548,N,10458.42172,W,28.828,315.38,071117,,,D*45
$GPRMC,162206.00,A,3944.65115,N,10458.42888,W,28.407,315.56,071117,,,D*4E
$GPRMC,162207.00,A,3944.65681,N,10458.43628,W,28.577,314.82,071117,,,D*4E
$GPRMC,162208.00,A,3944.66240,N,10458.44350,W,28.236,315.09,071117,,,D*46
$GPRMC,162209.00,A,3944.66806,N,10458.45087,W,28.629,315.01,071117,,,D*45
$GPRMC,162210.00,A,3944.67371,N,10458.45827,W,28.790,314.88,071117,,,D*46
$GPRMC,162211.00,A,3944.67946,N,10458.46572,W,29.193,314.96,071117,,,D*4C
$GPRMC,162212.00,A,3944.68521,N,10458.47327,W,29.310,314.68,071117,,,D*42
$GPRMC,162213.00,A,3944.69095,N,10458.48086,W,29.405,314.43,071117,,,D*45
$GPRMC,162214.00,A,3944.69668,N,10458.48855,W,29.493,314.18,071117,,,D*41
$GPRMC,162215.00,A,3944.70233,N,10458.49600,W,29.030,314.89,071117,,,D*48
$GPRMC,162216.00,A,3944.70799,N,10458.50346,W,28.827,314.73,071117,,,D*4B
$GPRMC,162217.00,A,3944.71360,N,10458.51091,W,28.648,314.54,071117,,,D*43
$GPRMC,162218.00,A,3944.71918,N,10458.51826,W,28.555,314.88,071117,,,D*43
$GPRMC,162219.00,A,3944.72457,N,10458.52537,W,27.415,314.36,071117,,,D*46
$GPRMC,162220.00,A,3944.72928,N,10458.53145,W,23.947,314.67,071117,,,D*43
$GPRMC,162221.00,A,3944.73352,N,10458.53713,W,21.174,314.24,071117,,,D*4C
$GPRMC,162222.00,A,3944.73745,N,10458.54228,W,20.220,314.60,071117,,,D*44
$GPRMC,162223.00,A,3944.74134,N,10458.54757,W,20.036,314.74,071117,,,D*4F
$GPRMC,162224.00,A,3944.74512,N,10458.55295,W,20.122,314.29,071117,,,D*4E
$GPRMC,162225.00,A,3944.74921,N,10458.55837,W,20.994,314.45,071117,,,D*4E
$GPRMC,162226.00,A,3944.75361,N,10458.56408,W,22.405,314.83,071117,,,D*4C
$GPRMC,162227.00,A,3944.75828,N,10458.57020,W,24.581,314.27,071117,,,D*41
$GPRMC,162228.00,A,3944.76307,N,10458.57647,W,25.118,314.52,071117,,,D*4B
$GPRMC,162229.00,A,3944.76807,N,10458.58261,W,25.068,316.70,071117,,,D*4A
$GPRMC,162230.00,A,3944.77317,N,10458.58911,W,25.725,315.78,071117,,,D*40
$GPRMC,162231.00,A,3944.77845,N,10458.59586,W,26.874,315.41,071117,,,D*4C
$GPRMC,162232.00,A,3944.78346,N,10458.60258,W,25.352,313.31,071117,,,D*4B
$GPRMC,162233.00,A,3944.78796,N,10458.60818,W,20.637,315.07,071117,,,D*4D
$GPRMC,162234.00,A,3944.79161,N,10458.61324,W,18.283,314.97,071117,,,D*48
$GPRMC,162235.00,A,3944.79521,N,10458.61800,W,18.347,314.34,071117,,,D*44
